uri	plot
http://www.wikidata.org/entity/Q1346745	In an English boys' boarding school, social hierarchy reigns supreme and power remains in the hands of distanced and ineffectual teachers and callously vicious prefects in the Upper Sixth. Three Lower Sixth students, Wallace, Johnny and leader Mick Travis decide on a shocking course of action to redress the balance of privilege once and for all.
http://www.wikidata.org/entity/Q1482269	Zé is a very poor man whose most prized possession is his donkey. When his donkey falls terminally ill, Zé makes a promise to Saint Bárbara: If his donkey recovers, he will carry a cross - like Jesus - all the way from his city to Saint Bárbara's church, in the state capital. Upon the recovery of his donkey, Zé leaves on his journey. He makes it to the church, but the priest refuses to accept the cross once he discovers the context of Zé's promise.
http://www.wikidata.org/entity/Q1773078	A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair.
http://www.wikidata.org/entity/Q2343239	Sir Walter Raleigh overcomes court intrigue to win favor with the Queen in order to get financing for a proposed voyage to the New World.
http://www.wikidata.org/entity/Q1196027	A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.
http://www.wikidata.org/entity/Q3045502	A truck driver plays a cat-and-mouse game with a mysterious serial killer in a van who lures young female hitchhiker victims on a desolate Australian highway.
http://www.wikidata.org/entity/Q1170100	"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984."
http://www.wikidata.org/entity/Q794707	After a newlywed's husband apparently dies in a plane crash, she discovers that her rival for his affections is pregnant with his child.
http://www.wikidata.org/entity/Q1094020	"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned."
http://www.wikidata.org/entity/Q2464146	A man is looking for a singer he had heard on cassette. He finds much more.
http://www.wikidata.org/entity/Q922630	A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.
http://www.wikidata.org/entity/Q754742	When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.
http://www.wikidata.org/entity/Q219315	When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.
http://www.wikidata.org/entity/Q502303	A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.
http://www.wikidata.org/entity/Q137960	After a band of drunken thugs overruns a small Indian Nation town, killing Reverend Goodnight and raping the women folk, Eula Goodnight enlists the aid of US Marshal Cogburn to hunt them down and bring her father's killers to justice.
http://www.wikidata.org/entity/Q165847	Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.
http://www.wikidata.org/entity/Q710745	A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.
http://www.wikidata.org/entity/Q250378	The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.
http://www.wikidata.org/entity/Q1233890	A wisecracking New York reporter intrudes on a research scientist's quest to unmask The Moon Killer.
http://www.wikidata.org/entity/Q1615516	Young sprinter Chris Cahill is having difficulty reaching her potential as an athlete, until she meets established track star Tory Skinner. As Tory and her coach help Chris with her training, the two women form friendship that evolves into a romantic relationship. Their intimacy, however, becomes complicated when Chris' improvement causes them to be competitors for the Olympic team.
http://www.wikidata.org/entity/Q1196384	A simple man is turned into a genius through the application of computer science.
http://www.wikidata.org/entity/Q759471	At a 1930s New Orleans bordello, Hallie is the main attraction for both clients and the shrewd madam. The arrival of Dove Linkhorn, her lovesick sweetheart from three years ago, disrupts the normal and triggers a chain of events involving a number of people, including the young woman he travelled with, who is now the Doll House's newest employee.
http://www.wikidata.org/entity/Q1254094	As the Japanese sweep through the East Indies during World War II, Dr. Wassell is determined to escape from Java with some crewmen of the cruiser Marblehead. Based on a true story of how Dr. Wassell saved a dozen or so wounded sailors who were left behind when able bodied men were evacuated to Australia.
